sID,pID,per,E_per,e_per,rad,E_rad,e_rad,axis,E_axis,e_axis,koi_disposition,koi_pdisposition,reliability,comp,avg_comp,mdwarf_comp,new_comp
5289854,K01593.01,9.69501146,4.657e-05,-4.657e-05,2.0558373239327192,0.1386208196816545,-0.1204644894247242,0.0866707545455671,0.0017119739002711,-0.0017284341012494,CONFIRMED,CANDIDATE,0.998455706761668,0.0440147820653959,0.0461574162522761,0.0245655802537936,0.044028225721763035
5289854,K01593.02,15.3825394,0.0001144,-0.0001144,2.118879074507364,0.1542194346214849,-0.1423754016752307,0.1181387549156065,0.0021411413612947,-0.0024388374266976,CONFIRMED,CANDIDATE,0.999259366283762,0.032123063316511,0.0332784985316804,0.0175390838815522,0.03201156006545198
10006581,K01595.01,40.1097817,0.0001409,-0.0001409,3.173511631153902,0.1578469638905444,-0.1719508297118333,0.2294240531896604,0.0049766215940189,-0.0050730226715677,CONFIRMED,CANDIDATE,0.9956991944240507,0.0224975051311704,0.018302410798994,0.0085158344806117,0.022473653060912945
10027323,K01596.01,5.92365747,1.633e-05,-1.633e-05,1.5150114492013569,0.0559079950343517,-0.0503481820978111,0.0589666915480256,0.0007138900454894,-0.0008291476242589,CONFIRMED,CANDIDATE,0.996591165837808,0.0507249643936938,0.0571946374349034,0.0322752169185283,0.05055023316039224
10027323,K01596.02,105.3582299,0.000525,-0.000525,2.8690210636604334,0.697941505411388,-0.2735696191030903,0.4016701277658755,0.0051182310988378,-0.0056052514289819,CONFIRMED,CANDIDATE,0.7895968436744855,0.0082082331825478,0.0085536590657341,0.0039464995077,0.008178693020004712
5039228,K01597.01,7.79668781,2.065e-05,-2.065e-05,3.2724350389896424,0.1096757127408452,-0.1072245388923991,0.088804924911908,0.0012657467816245,-0.0013109866951487,CANDIDATE,CANDIDATE,0.999997189481892,0.0811872901309874,0.0592959809999716,0.033163794252066,0.08096069165369298
10004738,K01598.01,56.4758069,0.0001281,-0.0001281,3.182678123298528,0.1501819324587154,-0.3434774291049209,0.2741787952669954,0.0049730046566908,-0.0065102740381234,CONFIRMED,CANDIDATE,0.9961999938690194,0.013379589693372,0.0141787055179528,0.0064810455795371,0.01335964540623433
10004738,K01598.02,92.8747294,0.0004961,-0.0004961,2.585343736760437,0.1218109352945293,-0.3881539015591126,0.3815940809973013,0.0064300983600273,-0.0079383955649394,CONFIRMED,CANDIDATE,0.999940684275892,0.0097126439337204,0.0088276308412352,0.0043423273126322,0.009685022890456653
10004738,K01598.03,13.93068791,7.526e-05,-7.526e-05,1.403009173298765,0.1478206634568473,-0.2726559703532065,0.1079039035395145,0.0018522910356854,-0.0024828569755774,CONFIRMED,CANDIDATE,0.9982144655384134,0.0341487386146032,0.0238508021876123,0.0158287944276536,0.03405150886258072
4860678,K01602.01,9.97716876,8.015e-05,-8.015e-05,2.3803408280028924,0.1652828131083392,-0.1416170566853005,0.0995209245056104,0.001467004069057,-0.0013199384061753,CANDIDATE,CANDIDATE,0.9993727676947332,0.0609027596402315,0.0473679207923568,0.0254422540519267,0.060789202430058115
4860678,K01602.02,3.03359398,3.558e-05,-3.558e-05,1.4459797040814415,0.1313643750256716,-0.1090140814180151,0.0449815656536798,0.0007468192845298,-0.0005960028543868,CANDIDATE,CANDIDATE,0.9944070328584316,0.1126950022083776,0.0942255436214277,0.0525792634939903,0.11273281589370118
5177104,K01603.01,3.02168007,8.511e-06,-8.511e-06,1.4211732942149002,0.0518787553272022,-0.0602802152492678,0.0418208834300092,0.0006380727408264,-0.0008682495116681,CONFIRMED,CANDIDATE,0.9999853392337564,0.1077180892216401,0.0932824358506246,0.0524527173650208,0.10761615621655382
9886661,K01606.01,5.082748362,8.712e-06,-8.712e-06,1.4492145333523223,0.054036570673202,-0.0427583499584187,0.056447766048082,0.0007638219529802,-0.0009682135187892,CONFIRMED,CANDIDATE,0.9999034088849936,0.0696846970444392,0.0633580062627173,0.0358774736542595,0.06944351410237734
10055126,K01608.01,9.17617167,3.418e-05,-3.418e-05,1.6262588684025103,0.0581200124250038,-0.0534740112386002,0.0885691379191868,0.0014679345585637,-0.0018779420707539,CONFIRMED,CANDIDATE,0.9999974426932766,0.053094248788299,0.0414243058385215,0.0232363243655766,0.05308487356172505
10055126,K01608.02,19.7383992,0.0001172,-0.0001172,1.6031157839396537,0.2400637611478218,-0.1629883823537794,0.147551939823172,0.0023335329691453,-0.0029000362196403,CONFIRMED,CANDIDATE,0.9995870740639404,0.0315778655936429,0.0207493504881774,0.0127496665489442,0.03155188361495631
10055126,K01608.03,232.040326,0.006902,-0.006902,1.9938414701715803,0.0872617412789686,-0.1397442914900684,0.763128870418827,0.0131377918784105,-0.0158932225453232,CANDIDATE,CANDIDATE,0.8822293064648393,0.0054909807933892,0.0021277577152531,0.0015638523754973,0.005475890271919391
5009743,K01609.01,41.6980186,0.0001434,-0.0001434,2.1245014564372005,0.0739301217782264,-0.0636024653779561,0.2316142822019077,0.0048451303852766,-0.0049871666181068,CONFIRMED,CANDIDATE,0.99995645552704,0.0183974635221538,0.0147658866592047,0.0078474188132849,0.01837825211725482
10963065,K01612.01,2.465024332,5.414e-06,-5.414e-06,0.7059161031309802,0.0208150905091968,-0.0371911824999807,0.0368177711946753,0.0006924227556479,-0.0008258773517717,CONFIRMED,CANDIDATE,0.9929860477075652,0.1449984266294292,0.0293224551074566,0.0375102309060986,0.1443307510363922
6268648,K01613.01,15.86624787,6.813e-05,-6.813e-05,0.946525883606778,0.1949920207537685,-0.1488704434241867,0.1198694410359013,0.0031078607147481,-0.0024186984870013,CONFIRMED,CANDIDATE,0.9999392829278246,0.0343110888518575,0.0067911198508505,0.0088965212971713,0.034174650738466594
6268648,K01613.02,94.094392,0.003053,-0.003053,0.6458550479737615,0.106790396405499,-0.0817083525465791,0.3929252035214267,0.0104578716755237,-0.0086590597771766,CANDIDATE,CANDIDATE,0.95282925494725,0.0022164500843189,2.700250400406658e-05,0.0001471988950601,0.0021876609037153644
6268648,K01613.03,20.605501,0.0002593,-0.0002593,0.648799927646704,0.1531931030327672,-0.1090162544065653,0.1429316463622713,0.003475152530283,-0.0032117015843758,CANDIDATE,CANDIDATE,0.9666869740081117,0.0236909597299042,0.0006482821163941,0.001668313358156,0.0235620313758815
4278221,K01615.01,1.340596782,2.113e-06,-2.113e-06,1.377751314210184,0.0508869467010377,-0.0465960226702686,0.0242874100453778,0.0005351694122096,-0.0005113442937821,CONFIRMED,CANDIDATE,0.9951999600321094,0.2452577602486538,0.1727537796199992,0.0996705911455333,0.24473879224985756
9015738,K01616.01,13.93291548,4.459e-05,-4.459e-05,1.624742837978317,0.0907077326644174,-0.2284993937456669,0.1197708290810987,0.001653918805654,-0.002377537079353,CONFIRMED,CANDIDATE,0.9809790175925732,0.0422284336166278,0.0291624509298469,0.0169175269951702,0.04214993121637156
7215603,K01618.01,2.36436762,1.897e-05,-1.897e-05,0.7991050160499983,0.0592097443864899,-0.0461711016727913,0.0376017347343811,0.0005766084833621,-0.0006262269415169,CONFIRMED,CANDIDATE,0.8799445184926706,0.1674729832787372,0.0465444430272458,0.0464175632825018,0.16695189190480675
4276716,K01619.01,20.6654374,0.0001785,-0.0001785,0.7034609306290899,0.0474316546429207,-0.0390005891582909,0.1319974143614783,0.0021541892275859,-0.0015262393966355,CANDIDATE,CANDIDATE,0.959396194883042,0.0230576164146245,0.0009845671911515,0.00229477403944,0.02299893737071611
5561278,K01621.01,20.31047472,6.135e-05,-6.135e-05,2.442230909312509,0.0816284959361386,-0.072647270821299,0.1635216303890379,0.0024942857846465,-0.0025220516047683,CONFIRMED,CANDIDATE,0.9975989591308512,0.0489191300425498,0.0284218879929989,0.0147417842748281,0.04880297001664744
7287683,K01622.01,69.8347983,0.0003061,-0.0003061,3.3172833519290954,0.3631241675697789,-0.1911863719540782,0.3991749599671017,0.0066089271013772,-0.006372343424256,CANDIDATE,CANDIDATE,0.9679984154092084,0.0164885622607608,0.0124445221484609,0.0056067188863557,0.01644302074415496
6975129,K01628.01,19.74733983,4.316e-05,-4.316e-05,3.901814719867848,0.6209861967541941,-0.2389595043433083,0.1586948110831576,0.0023071959193425,-0.00239180728909,CONFIRMED,CANDIDATE,0.99799986618707,0.044021142691509,0.031346835198535,0.0167128798530081,0.0439566323850749
6975129,K01628.02,1.772451066,6.597e-06,-6.597e-06,1.4944811610799145,0.0675543746109892,-0.0562565925074241,0.0318031595766991,0.000454956631692,-0.000445948782661,CONFIRMED,CANDIDATE,0.999947427168733,0.2251259545541808,0.1456101458627901,0.0825087615126261,0.22426632252736142
8685497,K01629.01,4.4096675,1.189e-05,-1.189e-05,1.6312411363156385,0.1892266921432983,-0.1966318507979463,0.0550059352096852,0.0010416212586041,-0.0011708727353333,CONFIRMED,CANDIDATE,0.9997117935734172,0.1013209473319038,0.0745858737782462,0.0411177244153216,0.10139419454100426
9277896,K01632.01,4.59489816,1.581e-05,-1.581e-05,1.8527064020387567,0.1142106930413211,-0.3829574946597927,0.0597477059858242,0.0007631051890357,-0.0007506535710608,CONFIRMED,CANDIDATE,0.9999743175973654,0.0991695001416868,0.0766251219163898,0.0419773590419466,0.09907714637145318
9401997,K01633.01,32.2964275,0.0003074,-0.0003074,1.8758876295493432,0.0967941405523855,-0.0836663491910922,0.1933133719265594,0.0026470719677524,-0.0036493308799673,CONFIRMED,CANDIDATE,0.943148358420938,0.0184866944457522,0.0164017331852983,0.0093630871551073,0.0184136251527985
10879038,K01641.01,4.8538404,3.496e-05,-3.496e-05,1.612408550624142,0.098007011116691,-0.3427264230595805,0.0561485535345146,0.0006450864635164,-0.0007639648632426,CONFIRMED,CANDIDATE,0.9975333032825188,0.070972596746761,0.0696314373595905,0.0384875804963723,0.07076369664371147
10990917,K01643.01,11.04605365,7.009e-05,-7.009e-05,1.915170222786339,0.1023950400413449,-0.0850969158029293,0.0997080133115888,0.0017390270848055,-0.0023626960794847,CONFIRMED,CANDIDATE,0.9996270908694262,0.0443968396350056,0.040715328934585,0.0218687631622808,0.04421426207243158
11046025,K01646.01,3.72020708,1.761e-05,-1.761e-05,0.8940330396465541,0.0470717349534663,-0.0586126713161788,0.0425846311426792,0.0005896169987211,-0.0006681036746195,CANDIDATE,CANDIDATE,0.9986790035717924,0.0652292348428781,0.0373753331415004,0.0351352832320113,0.0650217895744308
11337141,K01649.01,4.04355245,1.255e-05,-1.255e-05,1.920045645873658,0.4464669791426006,-0.7311829954669038,0.0415346301460171,0.0002780260259967,-0.0003338706332202,CANDIDATE,CANDIDATE,0.1699857840630557,0.0642556615831772,0.085986175503926,0.047518773447939,0.06401947548898443
11337372,K01650.01,6.53194024,2.283e-05,-2.283e-05,2.9321106581262635,0.179825075446073,-0.317290126950092,0.0667846054110599,0.0013733899445857,-0.0014559668109846,CONFIRMED,CANDIDATE,0.999987217799511,0.0616999481751811,0.0654353694174644,0.0367234837348575,0.061654447235022995
11337372,K01650.02,100.8276725,0.0007991,-0.0007991,4.212564525659847,0.52781130271475,-0.3217386478908772,0.4139368613587371,0.0083784118835497,-0.0088695961171746,CONFIRMED,CANDIDATE,0.9994158384159894,0.009958281975888,0.0098896693417525,0.0041415416331326,0.00992250025347996
11337833,K01651.01,51.3011844,0.0006021,-0.0006021,2.231826560315774,0.1345952061503088,-0.112393285183503,0.2549980670892857,0.0067003828641479,-0.0051911352802239,CONFIRMED,CANDIDATE,0.9986339413087328,0.0159681117195899,0.0129619324437507,0.006813683038914,0.015890009757512293
11547505,K01655.01,0.938466959,9.39e-07,-9.39e-07,1.3245151581538024,0.0498253761951055,-0.0405171878692858,0.0182255080151433,0.0003196829368456,-0.0003908483989693,CONFIRMED,CANDIDATE,0.9998898972278022,0.2235785707633221,0.2214051229858743,0.1300511142841326,0.2226779636989401
4570949,K01658.01,1.544928892,6.3e-08,-6.3e-08,12.958112023614884,0.3316550790818589,-0.3321038801279528,0.0277209327285643,0.0004287015299136,-0.000592073129764,CONFIRMED,CANDIDATE,0.6699999999999999,0.2015297383441011,0.1729153104280196,0.0988541669859288,0.2010048568688451
4650733,K01659.01,29.5390897,0.000198,-0.000198,2.472189844038989,0.150192988120851,-0.1428026908907469,0.1980380020786891,0.0031699196990152,-0.0041747669491164,CANDIDATE,CANDIDATE,0.9876391593661804,0.0247808685414737,0.0215749196038904,0.0109147811821904,0.02470518483846305
4932442,K01665.01,6.93365167,4.111e-05,-4.111e-05,1.646102752160747,0.0639873074200314,-0.2375630235879917,0.0772095924132897,0.0008041164713783,-0.0012318077534953,CONFIRMED,CANDIDATE,0.9998786598340352,0.0685533830552417,0.0532638631371361,0.0293933898702118,0.06840893424185339
5183357,K01669.01,61.0373591,0.0003231,-0.0003231,2.7665685198125827,0.1107313455071339,-0.0985535206178753,0.3158725665574484,0.0062173368263591,-0.0073310018797462,CONFIRMED,CANDIDATE,0.9995774529140552,0.0173941542814432,0.0128344712013209,0.0061063183015143,0.01735748268707296
5195172,K01671.01,1.480283464,6.172e-06,-6.172e-06,0.9876476160891244,0.047796920042509,-0.0447727288292321,0.0259715342555134,0.0005757432950042,-0.000619149356127,CANDIDATE,CANDIDATE,0.9999463767059708,0.2081222816758932,0.1193948572593553,0.079832408861997,0.2080758067648241
5269467,K01672.01,33.8677783,0.0001667,-0.0001667,2.321101847361666,0.407407880150302,-0.3263879066982866,0.1819817443875248,0.0025227190154656,-0.0026744963303592,CONFIRMED,CANDIDATE,0.9998795228200156,0.016046383800722,0.0188663728869697,0.0096450117296508,0.015988489706033296
5360920,K01675.01,14.62399621,3.962e-05,-3.962e-05,26.82061730790285,6693.989872511836,-6.8213576943426375,0.1138307682831774,0.0023383844873266,-0.0028240659559911,CANDIDATE,CANDIDATE,0.0199993943169328,,,,0.03616784154965269
5526717,K01677.01,52.069002,0.0001959,-0.0001959,2.820422203262813,0.1369775379209699,-0.1329293814619827,0.2900471335292907,0.0035408199240269,-0.0044310690826913,CONFIRMED,CANDIDATE,0.9489773972778214,0.0182306721215133,0.014742084959461,0.006973681056669,0.018181548507838367
6034945,K01683.01,9.11500269,5.079e-05,-5.079e-05,1.6718928236051749,0.3118237328056503,-0.1221878937807467,0.0830901587093106,0.0019377926112435,-0.0019520007994971,CONFIRMED,CANDIDATE,0.9998429610232082,0.0495172096294317,0.042807955236962,0.0236521579986593,0.04946054954413692
6049190,K01685.01,70.468171,0.000268,-0.000268,4.220976773870261,0.2065128743585695,-0.2149829128891998,0.3548705976782207,0.0064209673675827,-0.0070467091271824,CANDIDATE,CANDIDATE,0.9908994823072276,0.0162697715747995,0.0128511012592241,0.0055725461536136,0.016212118960770346
6198999,K01687.01,3.93246069,1.036e-05,-1.036e-05,1.4508368504676643,0.0473994664882555,-0.0761788446288389,0.0434444049895926,0.0005752066658897,-0.0006003797516212,CONFIRMED,CANDIDATE,0.9945962514884163,0.0642650416694496,0.0781590716685581,0.0437951835433455,0.06404124052542474
6616218,K01692.01,5.960400011,4.39e-06,-4.39e-06,2.8445469554585348,0.0751726706179702,-0.2109494478485225,0.063107480403154,0.0008636809522165,-0.0011468537415914,CONFIRMED,CANDIDATE,0.953,0.0630289121785443,0.0701002127681193,0.0394453555035734,0.06281495998713368
6616218,K01692.02,2.46106962,1.28e-05,-1.28e-05,0.8586620805321363,0.2514126956912288,-0.056332968456501,0.0349832728778459,0.0004585014850771,-0.0006361774345425,CONFIRMED,CANDIDATE,0.995723984860216,0.1140415298595584,0.0546506471107614,0.0491862767300599,0.11362842455303362
6696462,K01693.01,3.403743926,2.892e-06,-2.892e-06,23.62773261625403,1604.3054265716578,-17.22550435504273,0.0434316411227878,0.0009436646197314,-0.00092623661395,CANDIDATE,CANDIDATE,0.0099999997908845,,,,0.09955882795619912
6699368,K01694.01,3.690317047,3.991e-06,-3.991e-06,25.25122127081935,5606.427000969079,-13.214978131372892,0.0481058270602611,0.0011367854198649,-0.001258100784195,CANDIDATE,CANDIDATE,0.0,,,,0.12579547618028888
6803855,K01695.01,71.4523167,0.0006386,-0.0006386,1.9729582292219665,0.1002418026743723,-0.0990528274716906,0.3595624740899074,0.0063327848678313,-0.0069652904744336,CONFIRMED,CANDIDATE,0.9940537693970084,0.0144582444753963,0.0083122661195787,0.0050355483926619,0.014401054806749584
7222086,K01701.01,2.43902575,5.941e-06,-5.941e-06,1.9548117577831008,0.0858306187665189,-0.0898109211987505,0.041571705605219,0.0007143041687699,-0.0006472921580615,CANDIDATE,CANDIDATE,0.1599999752718904,0.1612746229957009,0.1241270981949456,0.0704405233334156,0.16090735496218228
7304449,K01702.01,1.538180949,1.615e-06,-1.615e-06,1.3342044791867789,0.0911442833444895,-0.2518841493804766,0.0183261498138694,0.0001598310014158,-0.0001490463546263,CONFIRMED,CANDIDATE,0.9991279197904565,0.0918995687586097,0.1513571820296718,0.087026236507709,0.0918060340823902
7386827,K01704.01,10.4188915,2.388e-05,-2.388e-05,2.5316527818084555,0.1479792701317661,-0.3005422408377436,0.0901566337553265,0.0011968985637108,-0.0018356942934752,CANDIDATE,CANDIDATE,0.974999688407624,0.0420888151412655,0.046795176852711,0.0252142093532884,0.04195263376299747
7522911,K01705.01,20.4998763,0.0001716,-0.0001716,3.607748758883104,0.3171655387497312,-0.680503315984756,0.1531161511593119,0.0033121939325105,-0.004441619062266,CANDIDATE,CANDIDATE,0.9995745076535144,0.040401286307768,0.0305320528443198,0.0161721963863866,0.04027069146937955
7626370,K01706.01,1.921437488,2.196e-06,-2.196e-06,1.6813286069790494,0.07684391147765,-0.2618643403465461,0.0285654283849916,0.0004439867623622,-0.0006243701869882,CONFIRMED,CANDIDATE,0.9999508666464962,0.1284537979960501,0.1422438305711202,0.0807148775139571,0.12805984100430834
7703955,K01707.01,96.109323,0.002032,-0.002032,3.988676096653896,0.2762472358458914,-0.8410126816485395,0.3942789664565725,0.0095232414781876,-0.0100018471114887,CONFIRMED,CANDIDATE,0.8799509494349353,0.0114947685569367,0.0101491782306364,0.0043174670641101,0.011457878452729822
7703955,K01707.02,265.47847,0.005202,-0.005202,4.3152304989828405,10.41033086245123,-0.9407274881198916,0.7769187525445238,0.0200691973503753,-0.0202511651710421,CONFIRMED,CANDIDATE,0.5065750856518665,0.0052795013826179,0.0043667350742492,0.0015768183010187,0.005252812462223498
7750419,K01708.01,32.7737631,0.0001788,-0.0001788,3.808403300418681,0.2520979785212018,-0.9165694607310928,0.2050374334858856,0.0042191240653656,-0.0041484437835423,CANDIDATE,CANDIDATE,0.3299786717842058,0.0256391738466948,0.0222131000577649,0.0108516354829356,0.02555747665156974
7815744,K01710.01,14.20442616,6.285e-05,-6.285e-05,2.607225072516984,0.1235690006413556,-0.1074911216924308,0.109743940698476,0.0024392186006922,-0.0026681051313671,CONFIRMED,CANDIDATE,0.9999694725153572,0.0364825712052919,0.0374927871431726,0.0198989648710286,0.03636117171425726
7955580,K01711.01,55.673582,0.0002722,-0.0002722,2.106581579931115,0.1005840993837634,-0.097454529462313,0.265330023843162,0.003884718186842,-0.0047741123073502,CONFIRMED,CANDIDATE,0.9996901161843074,0.0122285355635668,0.0112952893523795,0.0062259217502603,0.012215536757930707
8230616,K01713.01,6.82778157,1.744e-05,-1.744e-05,1.502847984474953,0.0468433965187782,-0.0532924319004315,0.0608577564581611,0.0006229077878195,-0.0005669485381546,CONFIRMED,CANDIDATE,0.9999738579738332,0.0431090871446518,0.0502957827438017,0.0286905407334551,0.04301564618334288
8230616,K01713.02,2.240486703,3.666e-06,-3.666e-06,1.3499593591267505,0.0352345730166183,-0.0611357481288938,0.0289557865308963,0.0003041998066524,-0.0002638096646999,CONFIRMED,CANDIDATE,0.9999078295485012,0.0873656662198089,0.1140239796692128,0.0651291626268225,0.08721612162229923
9836959,K01715.01,105.0145774,0.0004852,-0.0004852,2.466068073411797,0.1400078726466613,-0.5173252699969995,0.4281589965949451,0.010730740725628,-0.0089565198681974,CANDIDATE,CANDIDATE,0.9954848847988538,0.0116444784035334,0.007694359370989,0.0038792956458144,0.01162401493624876
9838949,K01716.01,4.88084456,1.457e-05,-1.457e-05,1.3122835109307842,0.0489219989669584,-0.0538097010970126,0.0513969989709634,0.0006727770838241,-0.0007486299146291,CONFIRMED,CANDIDATE,0.9999659000686292,0.0571385658902256,0.0584764751126731,0.0354494542921642,0.05701510746958516
9896558,K01718.01,67.6690554,0.0004003,-0.0004003,4.027497708457695,0.2195991947797777,-0.2085607935608475,0.3403112724738879,0.005654372441046,-0.0080159939830458,CONFIRMED,CANDIDATE,0.9993543338735804,0.0165700669389854,0.0131733129316442,0.0057545293225977,0.016494774546709574
9896558,K01718.02,153.348739,0.004914,-0.004914,2.590436927426134,0.2070190270693306,-0.162273538900989,0.58609158426759,0.0120394880288071,-0.0127548309163161,CONFIRMED,CANDIDATE,0.956844777730858,0.0054485881816086,0.0056896505391822,0.0027564348355779,0.005418930407960129
10015937,K01720.01,59.6585348,0.0005578,-0.0005578,3.0420018077784245,0.2905928149126215,-0.7625776676884484,0.2700514201465596,0.0041832270792671,-0.0046435330310475,CANDIDATE,CANDIDATE,0.8299116945569001,0.011519048614244,0.0135249201133334,0.006237261483901,0.011497971211921263
10213902,K01723.01,59.6222627,0.0003077,-0.0003077,3.2240980944761155,0.3431669246315381,-0.4325402929551103,0.2820993687058546,0.0062279340672951,-0.0061759281771299,CONFIRMED,CANDIDATE,0.9967963972989412,0.013898778887023,0.0137369031788977,0.0062521474979971,0.013872988781251677
10214162,K01724.01,17.42393582,9.28e-05,-9.28e-05,2.796150080202489,0.1804172189323516,-0.4026832019833501,0.1216887719120739,0.0029146914407185,-0.0025860756049433,CONFIRMED,CANDIDATE,0.9996679909533158,0.0310520294878116,0.0330883751443182,0.0174732547598403,0.0309728818408981
8242434,K01726.01,44.96407458,7.489e-05,-7.489e-05,2.0637303756176606,0.0798965476809603,-0.0668406503267835,0.2256007073199795,0.0037222291950218,-0.0030081776055302,CONFIRMED,CANDIDATE,0.9998299998124682,0.014376171968486,0.0136723691413703,0.0074267112601364,0.014335941299636506
11820830,K01728.01,12.7319385,2.414e-05,-2.414e-05,230.1967810524579,1407.4404452775734,-159.4349508151607,0.1244579765859595,0.0019258304903969,-0.0019876172506197,CANDIDATE,CANDIDATE,0.0,,,,0.062042614410455665
6869184,K01732.01,43.3167427,0.0002356,-0.0002356,3.372415568753415,0.214018463258709,-0.1875460342970307,0.2311033269822753,0.0040304277792538,-0.0031885251288108,CONFIRMED,CANDIDATE,0.9999207702800788,0.0200856745406517,0.0177339523147776,0.0081515353099934,0.02004238453800244
8396405,K01733.01,19.18109525,9.154e-05,-9.154e-05,3.041923281756476,0.1904694132024458,-0.1711271534118275,0.1375039746279104,0.0033410845844753,-0.0036469342192319,CANDIDATE,CANDIDATE,0.9971695722429882,0.031939049486609,0.0309596324541093,0.0163149591341417,0.031918152992688874
6604328,K01736.01,31.0033072,0.0001895,-0.0001895,2.6313414639669404,0.1887792648126156,-0.1764370750296757,0.1908577952239302,0.004428066363747,-0.0048424317369055,CONFIRMED,CANDIDATE,0.9996935056954884,0.0226441557917652,0.0213390790017717,0.0106976346996504,0.022594390636032052
4365645,K01738.01,4.16787814,1.073e-05,-1.073e-05,1.094656832107652,0.043349425517928,-0.0439085186090204,0.0488689870268356,0.0007783759196889,-0.0009790902133078,CANDIDATE,CANDIDATE,0.9739976348908266,0.0785733118460431,0.0518564820970269,0.0368739355193741,0.07836680557349435
8197343,K01746.01,11.79161234,5.355e-05,-5.355e-05,2.2664457375070453,0.1233050667630872,-0.1036366796497665,0.1033654138689088,0.0020266447185079,-0.0022745972310494,CONFIRMED,CANDIDATE,0.9987596171412734,0.0466759932464286,0.0415460443982858,0.0220946593044525,0.04641721865619814
7032421,K01747.01,20.55848388,4.573e-05,-4.573e-05,23.450432168526312,7684.894153920066,-394.50384900890657,0.1482095290827031,0.0019847431882166,-0.0027309455898696,CANDIDATE,CANDIDATE,0.0,,,,0.02937827135635812
6209677,K01750.01,7.76845639,4.111e-05,-4.111e-05,1.3684498289951472,0.0621186985098116,-0.0679639725918452,0.0761426183220647,0.0011363025226069,-0.0014068013603351,CONFIRMED,CANDIDATE,0.9987763211177738,0.0526130203234746,0.0407928854489153,0.0252042609119655,0.0523930916101166
6209677,K01750.02,2.53742164,1.271e-05,-1.271e-05,0.9481791229235336,0.0633962261792557,-0.0568325233311527,0.036102632372766,0.0005152330507954,-0.0007298982832252,CANDIDATE,CANDIDATE,0.901798774114106,0.1058110160763128,0.0664069517864577,0.0512110797852618,0.10538365946640227
9729691,K01751.01,8.689301216,9.801e-06,-9.801e-06,2.460575534569555,0.0788749107641018,-0.0644071873532694,0.0765460886814686,0.0010414943059596,-0.0014772602200549,CONFIRMED,CANDIDATE,0.999925998808126,0.0435627035362814,0.0527402909576203,0.0286345142830523,0.04345097669537844
8651389,K01754.01,15.13590453,6.155e-05,-6.155e-05,1.878221893064838,0.0721144865947884,-0.1044947441868022,0.1255046524473655,0.0015417198612509,-0.0024758848542345,CANDIDATE,CANDIDATE,0.9902858277963588,0.0390956223479871,0.0312753320269742,0.0169580734387797,0.038948700362898735
6705142,K01758.01,5.59728249,1.412e-05,-1.412e-05,3.46229954850324,0.2188517186221203,-0.2294283064383533,0.0597821045000772,0.001239611895407,-0.0013163326025078,CANDIDATE,CANDIDATE,0.9942994062641274,0.0687275612162397,0.0744814028848583,0.0424112898309495,0.06853829556000075
3967760,K01760.01,5.52418625,2.365e-05,-2.365e-05,1.8690209842807883,0.079787571992884,-0.101589520628089,0.0592214331060161,0.0008335681560959,-0.0006998566973765,CONFIRMED,CANDIDATE,0.999804539783977,0.0618615444628186,0.0680430658376964,0.0371080203759996,0.061670118205628725
3967760,K01760.02,8.77514782,6.131e-05,-6.131e-05,1.5767115464135006,0.0973699676346178,-0.122429872508917,0.0805958686315025,0.0010636903381522,-0.0010279335646872,CONFIRMED,CANDIDATE,0.9945333629448112,0.0392730281881575,0.0422819815112907,0.0240297502179923,0.03923483589840695
11904734,K01764.01,12.681733929,6.762e-06,-6.762e-06,8.408783468635956,24.057782747671776,-1.3097680865417942,0.0984093762385814,0.0015970241895198,-0.0016589916913413,CANDIDATE,CANDIDATE,0.1299999999999982,0.0301303921871617,0.0427690462281876,0.0230941794975914,0.030097069518880755
9909735,K01779.01,4.66271902,1.486e-05,-1.486e-05,4.0639812751254585,0.1178632299197612,-0.1742607925291777,0.0557470765115534,0.0005520027454336,-0.0006810702382774,CONFIRMED,CANDIDATE,0.939,0.078978049111404,0.0836120824233558,0.0478657462725358,0.07888576778489946
9909735,K01779.02,11.8150174,0.0001074,-0.0001074,3.7194798665135593,0.8552790248111526,-0.6116808645176213,0.1035733403105905,0.0009931712560661,-0.0012543948474405,CONFIRMED,CANDIDATE,0.9009999999850338,0.0426881333779756,0.0449247210839377,0.0246879246485384,0.04257246973802768
10005758,K01783.01,134.4785189,0.0001705,-0.0001705,9.018835218068208,0.2459305900898023,-0.2346189148815192,0.5355311967890353,0.0083275992412151,-0.0115145940292444,CANDIDATE,CANDIDATE,0.27,0.0088959163014625,0.0082260898264408,0.0031071839874128,0.00886814017911023
10005758,K01783.02,284.063137,0.001795,-0.001795,5.458909422045533,0.5249248614115762,-0.2991658825770029,0.8813876164144335,0.0129012349940643,-0.0177049716286049,CANDIDATE,CANDIDATE,0.1499999849748637,0.0050931242375491,0.0041786283687644,0.0014398846953599,0.005063571377606596
2975770,K01788.01,71.52543938,9.47e-05,-9.47e-05,5.174712517448119,0.135466248565037,-0.1153553364582951,0.2995253127212984,0.0046305277885644,-0.0036736296176088,CONFIRMED,CANDIDATE,0.9999689999999548,0.009756461019123,0.0128369327887495,0.0054756907129008,0.009724445304774424
